LATITUDE,LONGITUDE
41.529798,-81.608682
41.529595,-81.60868
41.528893,-81.608675
41.530668,-81.607928
41.529216,-81.607404
41.529214,-81.60766
41.528177,-81.606801
41.528025,-81.609073
41.526604999999996,-81.609063
41.527183,-81.608684
41.527279,-81.608685
41.527238,-81.608138
41.527851,-81.60721099999999
41.527618,-81.60721
41.526467,-81.6068
41.527428,-81.60680699999999
41.527716,-81.606809
41.527935,-81.606741
41.527327,-81.605884
41.528096999999995,-81.605909
41.524527,-81.607199
41.524621,-81.607198
41.525288,-81.60719399999999
41.525856,-81.607197
41.524559,-81.60814
41.525039,-81.608138
41.525231,-81.608137
41.525783000000004,-81.60812800000001
41.524527,-81.609047
41.524088,-81.609048
41.524142,-81.607754
41.523846999999996,-81.60775500000001
41.523468,-81.60709200000001
41.523469,-81.607292
41.539320000000004,-81.608391
41.539878,-81.605639
41.539768,-81.605637
41.539565,-81.603488
41.539076,-81.603115
41.537766,-81.603098
41.537413,-81.604462
41.538340999999996,-81.60561899999999
41.538561,-81.605621
41.538235,-81.605161
41.538036,-81.60515799999999
41.538041,-81.604519
41.539962,-81.602577
41.540628000000005,-81.60159200000001
41.540733,-81.601252
41.539716999999996,-81.599076
41.540183,-81.599076
41.538668,-81.599075
41.537962,-81.599075
41.538327,-81.599532
41.538757000000004,-81.602192
41.537774,-81.602548
41.539543,-81.59846999999999
41.539471999999996,-81.596193
41.537914,-81.59619
41.539004999999996,-81.596192
41.539003,-81.598012
41.538557,-81.598012
41.539802,-81.595246
41.539808,-81.59409699999999
41.539161,-81.592863
41.538859,-81.59236800000001
41.538270000000004,-81.594233
41.538458,-81.595239
41.537079,-81.602496
41.536658,-81.60183
41.537215,-81.60083900000001
41.537422,-81.60093499999999
41.532992,-81.59859200000001
41.532908,-81.598499
41.532655,-81.598217
41.532486999999996,-81.59803000000001
41.532724,-81.597652
41.533004999999996,-81.597151
41.533573,-81.597307
41.531813,-81.59728
41.531834,-81.59584699999999
41.531153,-81.594613
41.534827,-81.594881
41.535924,-81.59499
41.536512,-81.594675
41.536882,-81.594661
41.533938,-81.593783
41.534115,-81.591598
41.536808,-81.591599
41.536026,-81.592479
41.534492,-81.59359
41.534894,-81.59358399999999
41.535602000000004,-81.593987
41.533542,-81.596544
41.532548999999996,-81.594027
41.533369,-81.593202
41.532506,-81.592871
41.530778000000005,-81.592392
41.530586,-81.592391
41.531451000000004,-81.592065
41.532508,-81.59206800000001
41.532892,-81.592069
41.530584999999995,-81.591588
41.533042,-81.605801
41.533046,-81.605362
41.53305,-81.604924
41.533571,-81.606421
41.533887,-81.60507700000001
41.535169,-81.60471899999999
41.535123,-81.60386700000001
41.533057,-81.60419399999999
41.530291,-81.605727
41.530646000000004,-81.60437900000001
41.530621999999994,-81.605839
41.531037,-81.604098
41.531299,-81.605796
41.531688,-81.60521899999999
41.531960999999995,-81.605378
41.531956,-81.605963
41.532340999999995,-81.605823
41.532343,-81.605677
41.532346999999994,-81.605238
41.53263,-81.604343
41.532621999999996,-81.605143
41.532621,-81.605285
41.532617,-81.605723
41.532614,-81.606016
41.532637,-81.603613
41.532638,-81.603466
41.532641,-81.60318000000001
41.532647999999995,-81.602349
41.532373,-81.602502
41.531784,-81.601123
41.531329,-81.60263
41.531331,-81.602358
41.531338,-81.600974
41.531056,-81.602494
41.530658,-81.603639
41.530226,-81.6013
41.53256,-81.601164
41.53256,-81.60101800000001
41.531975,-81.600286
41.530982,-81.599642
41.530239,-81.59881999999999
41.530581,-81.600238
41.530584999999995,-81.599508
41.530590000000004,-81.598448
41.531021,-81.5993
41.531025,-81.600679
41.531338,-81.600348
41.529701,-81.60114899999999
41.529340000000005,-81.601493
41.528831,-81.599276
41.528915000000005,-81.598637
41.528946999999995,-81.598423
41.528271999999994,-81.603576
41.528423,-81.602425
41.529405,-81.602192
41.526263,-81.601609
41.526848,-81.602776
41.527035999999995,-81.603719
41.527551,-81.603236
41.527996,-81.60221800000001
41.528406,-81.599078
41.528165,-81.59854200000001
41.526849,-81.598453
41.526746,-81.598495
41.526517999999996,-81.59885
41.526501,-81.59897600000001
41.526241999999996,-81.600959
41.526614,-81.600719
41.52665,-81.60044
41.526841,-81.59899
41.52734,-81.599034
41.527302,-81.599322
41.527208,-81.600041
41.527511,-81.600112
41.525557,-81.603077
41.525698,-81.602071
41.525811,-81.60103000000001
41.526058,-81.59845
41.525954999999996,-81.598504
41.524255,-81.59857099999999
41.524132,-81.598566
41.524021999999995,-81.598562
41.523803,-81.598455
41.523926,-81.60064200000001
41.525358000000004,-81.598809
41.525237,-81.599655
41.524916999999995,-81.599363
41.524041,-81.599289
41.523632,-81.600064
41.525188,-81.600041
41.52625,-81.605322
41.523657,-81.605324
41.523753,-81.605323
41.524069,-81.605322
41.524733000000005,-81.605263
41.525246,-81.605242
41.523447,-81.603815
41.541385,-81.60562900000001
41.543471000000004,-81.605168
41.544308,-81.60516700000001
41.543219,-81.60266800000001
41.543001000000004,-81.603542
41.542547,-81.603542
41.541778,-81.603544
41.542438,-81.604231
41.542373,-81.604646
41.544464000000005,-81.60424
41.544175,-81.602704
41.54449,-81.602716
41.546772999999995,-81.601614
41.547199,-81.604123
41.547199,-81.6031
41.549858,-81.60383
41.548747,-81.60236
41.542901,-81.599615
41.542352,-81.599615
41.544588,-81.60079300000001
41.544105,-81.598472
41.544215,-81.598472
41.543997,-81.59915
41.545158,-81.597994
41.543482,-81.597677
41.543019,-81.59600400000001
41.542787,-81.596547
41.542457,-81.596879
41.542448,-81.596677
41.544126,-81.59758000000001
41.544229,-81.59758000000001
41.545111,-81.59464100000001
41.544917,-81.594987
41.544332,-81.59549799999999
41.54399,-81.595451
41.543861,-81.59519300000001
41.544019,-81.59674
41.544328,-81.59674
41.546777,-81.59930899999999
41.545809000000006,-81.59960500000001
41.545488,-81.596255
41.546416,-81.597633
41.545194,-81.593417
41.544625,-81.594117
41.545823,-81.59400600000001
41.550601,-81.589743
41.550839,-81.586985
41.550746000000004,-81.58672
41.549258,-81.587489
41.550165,-81.587568
41.545339,-81.58877
41.547989,-81.58888
41.545289000000004,-81.587701
41.54852,-81.58323399999999
41.548254,-81.583888
41.547174,-81.585736
41.545449,-81.58019300000001
41.545393,-81.580332
41.566295000000004,-81.587774
41.565829,-81.58719
41.565498999999996,-81.58748100000001
41.563905,-81.58703
41.560836,-81.59129200000001
41.560188000000004,-81.59129200000001
41.560261,-81.590565
41.560265,-81.588903
41.561861,-81.58702199999999
41.561862,-81.586145
41.561863,-81.585853
41.560736999999996,-81.586141
41.560736999999996,-81.586287
41.560734000000004,-81.587594
41.560734000000004,-81.58773599999999
41.560309000000004,-81.587677
41.560309000000004,-81.587549
41.56031,-81.586768
41.560311,-81.58637399999999
41.560313,-81.585831
41.55468,-81.586087
41.572089,-81.575526
41.578525,-81.572917
41.574484999999996,-81.573992
41.573671999999995,-81.574565
41.570669,-81.574325
41.568696,-81.582598
41.568917,-81.582603
41.569136,-81.582607
41.569356,-81.58261
41.569695,-81.58189899999999
41.568736,-81.581102
41.570009999999996,-81.58119599999999
41.572167,-81.579076
41.571335,-81.578303
41.571438,-81.578321
41.570992,-81.578777
41.571769,-81.579314
41.569558,-81.58
41.568974,-81.577889
41.570282,-81.577185
41.569953999999996,-81.577105
41.570327,-81.576516
41.565024,-81.582592
41.567896000000005,-81.582577
41.568178,-81.57892
41.567797,-81.58105400000001
41.566435999999996,-81.576888
41.56459,-81.58087900000001
41.564561,-81.583803
41.564197,-81.582686
41.577938,-81.570792
41.57755,-81.569006
41.575901,-81.571228
41.576189,-81.56965500000001
41.572443,-81.569637
41.573507,-81.56684399999999
41.573503,-81.567575
41.573902000000004,-81.56748
41.574352000000005,-81.567923
41.571999,-81.568062
41.572885,-81.567397
41.572,-81.56764100000001
41.571575,-81.56661700000001
41.572357000000004,-81.56803000000001
41.577416,-81.561097
41.576722,-81.563501
41.573996,-81.560575
41.57395,-81.561518
41.574594,-81.558031
41.576112,-81.556159
41.577811,-81.556283
41.577416,-81.556001
41.590965999999995,-81.556483
41.59091,-81.557142
41.588173,-81.543211
41.55672,-81.582049
41.556041,-81.58253
41.556143,-81.582531
41.556489,-81.582535
41.556605,-81.582536
41.556718,-81.582534
41.556486,-81.583203
41.555456,-81.583676
41.553663,-81.583072
41.553274,-81.58364399999999
41.553383000000004,-81.583646
41.553713,-81.58365
41.554390000000005,-81.58366099999999
41.553378,-81.584308
41.552059,-81.584289
41.551299,-81.583097
41.559077,-81.58045200000001
41.557669,-81.580169
41.557210999999995,-81.578408
41.554984999999995,-81.578375
41.559152000000005,-81.578168
41.5591,-81.578625
41.559121000000005,-81.580197
41.559255,-81.57989599999999
41.556847999999995,-81.577158
41.55822,-81.577281
41.556328,-81.577151
41.555318,-81.577648
41.553658,-81.577623
41.550079,-81.581378
41.550470000000004,-81.57793000000001
41.550404,-81.578644
41.550529,-81.579427
41.548671999999996,-81.58029599999999
41.548460999999996,-81.579288
41.549096999999996,-81.578852
41.547621,-81.577927
41.547579999999996,-81.577179
41.547202,-81.576934
41.547133,-81.577163
41.546507,-81.579278
41.547940000000004,-81.57687
41.558581,-81.573002
41.55665,-81.573421
41.556781,-81.572968
41.560076,-81.572496
41.556745,-81.566535
41.556359,-81.563236
41.556286,-81.563154
41.557016,-81.564392
41.557132,-81.565141
41.556071,-81.564071
41.555809,-81.563806
41.556393,-81.564854
41.556858,-81.56532299999999
41.555172,-81.56602600000001
41.555801,-81.566807
41.556306,-81.56639
41.555566999999996,-81.566002
41.555878,-81.56546999999999
41.554495,-81.569634
41.55621,-81.56851999999999
41.557249,-81.56937099999999
41.553112,-81.56830699999999
41.55355,-81.56890200000001
41.555172,-81.57260500000001
41.554181,-81.57381099999999
41.554398,-81.571388
41.553861,-81.570657
41.554111,-81.573211
41.553624,-81.572771
41.550468,-81.570613
41.550793,-81.571076
41.562020000000004,-81.571484
41.56308,-81.56959599999999
41.562645,-81.569086
41.561081,-81.56906500000001
41.56086,-81.569062
41.561085999999996,-81.56837800000001
41.561197,-81.567188
41.56577,-81.561571
41.565659000000004,-81.56059300000001
41.560371999999994,-81.56526
41.559407,-81.563305
41.558021999999994,-81.56348
41.558412,-81.564263
41.559940000000005,-81.56450500000001
41.565162,-81.558095
41.565308,-81.558897
41.566578,-81.55640799999999
41.564744,-81.556577
41.568211,-81.550715
41.570128000000004,-81.552265
41.564881,-81.550648
41.565696,-81.55035699999999
41.572012,-81.548956
41.569299,-81.548987
41.571272,-81.544275
41.549256,-81.565002
41.549578000000004,-81.56280100000001
41.550556,-81.563978
41.554183,-81.555288
41.554328000000005,-81.557551
41.555034,-81.557416
41.556296,-81.555655
41.557774,-81.556984
41.558167,-81.556488
41.556759,-81.553586
41.555531,-81.553792
41.554812,-81.55534
41.554587,-81.55502
41.560146,-81.553106
41.559078,-81.552498
41.546139000000004,-81.563211
41.546062,-81.564684
41.545429,-81.56400699999999
41.546838,-81.562487
41.546879,-81.561521
41.547897999999996,-81.560523
41.54844,-81.561223
41.548676,-81.56152900000001
41.54677,-81.559455
41.546126,-81.55944000000001
41.547297,-81.558844
41.548885999999996,-81.55705400000001
41.54659,-81.557924
41.54733,-81.55682
41.547637,-81.559345
41.548728999999994,-81.56014499999999
41.549569,-81.55978
41.549648,-81.559882
41.549708,-81.55912
41.550307000000004,-81.55644000000001
41.550702,-81.556942
41.549496999999995,-81.551661
41.551479,-81.55367
41.549018,-81.55113100000001
41.551271,-81.545994
41.548314000000005,-81.543642
41.546921999999995,-81.53997199999999
41.545891999999995,-81.53788399999999
41.507754,-81.645608
41.507112,-81.645595
41.507490000000004,-81.642565
41.507412,-81.64305
41.506634999999996,-81.643642
41.506941999999995,-81.640008
41.506975,-81.635434
41.496579,-81.648682
41.497762,-81.641001
41.497265999999996,-81.64150699999999
41.499984000000005,-81.642146
41.499233000000004,-81.642235
41.497723,-81.636137
41.497564000000004,-81.637332
41.4999,-81.637893
41.494175,-81.649653
41.494402,-81.646097
41.494451,-81.63718399999999
41.495253000000005,-81.63614799999999
41.506623,-81.62850300000001
41.509228,-81.62548199999999
41.507952,-81.62551500000001
41.506644,-81.626896
41.495044,-81.63250500000001
41.496987,-81.63112199999999
41.498003000000004,-81.63320300000001
41.498112,-81.633204
41.498776,-81.63105999999999
41.498948999999996,-81.627555
41.495727,-81.625493
41.495277,-81.62398
41.52194,-81.61036999999999
41.521955,-81.61023399999999
41.521190999999995,-81.610686
41.520926,-81.61171
41.520551,-81.610753
41.520134000000006,-81.609961
41.521373,-81.606246
41.520573999999996,-81.607991
41.521627,-81.608005
41.522065000000005,-81.603946
41.52198,-81.603945
41.521471000000005,-81.60386700000001
41.521165,-81.604602
41.521257,-81.604537
41.521545,-81.604515
41.520559000000006,-81.60511899999999
41.521088,-81.605677
41.52247,-81.601611
41.521815999999994,-81.600724
41.52132,-81.60059100000001
41.521864,-81.60137399999999
41.521460999999995,-81.601691
41.520405,-81.601446
41.520295000000004,-81.601443
41.521075,-81.60204499999999
41.521547999999996,-81.60334399999999
41.521394,-81.600604
41.518162,-81.612528
41.518251,-81.613694
41.518865000000005,-81.61418499999999
41.518865999999996,-81.613997
41.518867,-81.61381800000001
41.518868,-81.61364
41.518873,-81.61291
41.519432,-81.611142
41.518878,-81.612047
41.518501,-81.609043
41.517825,-81.607635
41.518637,-81.605028
41.519117,-81.606186
41.518012,-81.60554
41.518003,-81.604072
41.519663,-81.60398199999999
41.518914,-81.601458
41.518977,-81.60018000000001
41.518753000000004,-81.60085699999999
41.522294,-81.599264
41.519356,-81.599705
41.519137,-81.599681
41.519028000000006,-81.59966800000001
41.518811,-81.599561
41.519144,-81.598605
41.519436,-81.599112
41.516439,-81.600578
41.517173,-81.599368
41.516438,-81.60200400000001
41.51685,-81.602098
41.516062,-81.600794
41.51565,-81.59536999999999
41.51554,-81.595178
41.515739,-81.59376400000001
41.515681,-81.593663
41.515096,-81.592648
41.515381,-81.592322
41.515481,-81.592496
41.515581,-81.59267
41.515694,-81.592866
41.515869,-81.59317
41.515602,-81.591398
41.514885,-81.59204100000001
41.515374,-81.594891
41.498802000000005,-81.619361
41.498152000000005,-81.620513
41.498726,-81.62047199999999
41.49758,-81.620985
41.496081,-81.61867099999999
41.498371999999996,-81.61353100000001
41.491768,-81.609775
41.490746,-81.609912
41.490959000000004,-81.60958199999999
41.491052,-81.60950600000001
41.489995,-81.608118
41.490842,-81.608531
41.491258,-81.60935699999999
41.490992999999996,-81.607881
41.491939,-81.608126
41.491921000000005,-81.60746800000001
41.490051,-81.606009
41.490162,-81.603983
41.489708,-81.60533000000001
41.489156,-81.603564
41.476754,-81.658413
41.477140000000006,-81.65775500000001
41.476618,-81.65933100000001
41.476237,-81.656037
41.47623,-81.656516
41.476502,-81.656524
41.476954,-81.656539
41.475588,-81.657125
41.476455,-81.65764
41.476562,-81.65759399999999
41.476663,-81.657544
41.475922,-81.658111
41.475476,-81.65780500000001
41.474244,-81.656914
41.473314,-81.655427
41.473379,-81.655338
41.473989,-81.654873
41.474056,-81.655328
41.473375,-81.656233
41.474406,-81.656716
41.473347,-81.654425
41.473292,-81.654516
41.473171,-81.654738
41.473025,-81.65500300000001
41.472831,-81.655357
41.47247,-81.65290300000001
41.472658,-81.653337
41.470406,-81.65214300000001
41.470587,-81.65245300000001
41.471674,-81.657656
41.471482,-81.657655
41.471475,-81.659079
41.471488,-81.658787
41.471996000000004,-81.658788
41.472379,-81.658525
41.472415000000005,-81.65804399999999
41.470337,-81.656677
41.467177,-81.654779
41.467174,-81.656304
41.468561,-81.656951
41.468671,-81.656951
41.468672,-81.65580200000001
41.468671,-81.656678
41.468222,-81.656456
41.467904,-81.655648
41.467903,-81.656432
41.467484999999996,-81.656306
41.467484999999996,-81.656196
41.467486,-81.655649
41.49287,-81.64719000000001
41.492490999999994,-81.645273
41.482686,-81.638051
41.481640999999996,-81.64151600000001
41.478477000000005,-81.635355
41.479708,-81.646914
41.479378999999994,-81.647784
41.479189,-81.648674
41.479046999999994,-81.649206
41.477738,-81.64909
41.477517999999996,-81.649086
41.477536,-81.649631
41.477755,-81.649635
41.478497999999995,-81.649649
41.477751,-81.650003
41.477641999999996,-81.650001
41.477162,-81.64562099999999
41.473813,-81.646351
41.473821,-81.646068
41.4738,-81.645539
41.473879,-81.64554
41.474880999999996,-81.645667
41.471178,-81.64447
41.473576,-81.644741
41.471696,-81.644778
41.473079999999996,-81.644319
41.473438,-81.644375
41.475553000000005,-81.644879
41.475343,-81.64480999999999
41.474206,-81.644828
41.473967,-81.644824
41.474013,-81.644
41.476846,-81.643975
41.477034,-81.644234
41.476492,-81.644262
41.475652000000004,-81.643968
41.47565,-81.643697
41.475239,-81.644177
41.47524,-81.644323
41.47524,-81.644473
41.474978,-81.644346
41.47448,-81.643681
41.474125,-81.64307099999999
41.476372,-81.64465
41.477357,-81.64398299999999
41.477359,-81.644238
41.477915,-81.644612
41.478888,-81.644811
41.478119,-81.644924
41.477917,-81.644921
41.477823,-81.64491899999999
41.47773,-81.644954
41.477545,-81.644914
41.481656,-81.643541
41.476224,-81.634299
41.476440999999994,-81.634795
41.476315,-81.636723
41.468344,-81.649715
41.469079,-81.64920699999999
41.468897999999996,-81.649505
41.468777,-81.649704
41.469183,-81.652147
41.470203000000005,-81.649412
41.470774,-81.65007299999999
41.470102000000004,-81.650063
41.469814,-81.650059
41.469429,-81.650053
41.469169,-81.650337
41.469233,-81.650336
41.465406,-81.647369
41.467032,-81.64744
41.466944,-81.647531
41.46662,-81.647912
41.466546,-81.64801999999999
41.467551,-81.648374
41.466916,-81.649309
41.467717,-81.649056
41.467862,-81.648836
41.467934,-81.648726
41.468253000000004,-81.648891
41.467402,-81.650228
41.46901,-81.647712
41.468215,-81.64739499999999
41.468958,-81.646339
41.468645,-81.646283
41.467366,-81.64704
41.467951,-81.646232
41.46846,-81.64581899999999
41.466355,-81.646153
41.466662,-81.646367
41.465922,-81.645337
41.466004,-81.645744
41.464819,-81.647264
41.464731,-81.64681999999999
41.464963,-81.64583
41.46441,-81.646539
41.464331,-81.64664
41.464252,-81.646741
41.466654999999996,-81.644295
41.466863000000004,-81.644297
41.466714,-81.643615
41.46738,-81.643721
41.467105,-81.63949000000001
41.467364,-81.639992
41.467552000000005,-81.64054
41.466358,-81.639825
41.465662,-81.63932
41.465881,-81.639323
41.466759,-81.639335
41.466328000000004,-81.64474799999999
41.465533,-81.644735
41.464366,-81.64364
41.464715000000005,-81.642573
41.46471,-81.643351
41.46471,-81.643497
41.464708,-81.643789
41.466012,-81.643364
41.466014,-81.642927
41.464386,-81.64165799999999
41.46439,-81.641316
41.464240999999994,-81.639935
41.464566999999995,-81.640396
41.467323,-81.638462
41.467278,-81.638329
41.466248,-81.636973
41.466331,-81.637206
41.466638,-81.638099
41.466768,-81.63847700000001
41.465998,-81.638871
41.465595,-81.637918
41.465307,-81.637914
41.465503999999996,-81.636476
41.465587,-81.636477
41.464242999999996,-81.638846
41.464725,-81.638289
41.464731,-81.637906
41.464644,-81.637376
41.465226,-81.637001
41.464746000000005,-81.636994
41.465235,-81.636472
41.465145,-81.636087
41.463947,-81.637796
41.464776,-81.63542
41.463702000000005,-81.63355
41.464245,-81.633668
41.464328,-81.633668
41.464828999999995,-81.63367
41.465498,-81.63428
41.464079999999996,-81.634275
41.490732,-81.631827
41.492426,-81.630084
41.492641,-81.632285
41.492104,-81.63199300000001
41.488724,-81.63233100000001
41.488915999999996,-81.632333
41.489391,-81.632101
41.488734,-81.631716
41.492002,-81.628073
41.49296,-81.628573
41.492332,-81.629296
41.49015,-81.627608
41.490127,-81.628732
41.49105,-81.624829
41.491040000000005,-81.62655
41.491369,-81.626183
41.491368,-81.62589100000001
41.49142,-81.624948
41.49181,-81.626903
41.492177000000005,-81.625652
41.489575,-81.62706999999999
41.490653,-81.625012
41.489877,-81.625259
41.489877,-81.626536
41.489408000000005,-81.62699599999999
41.489517,-81.626271
41.489518,-81.626125
41.489518,-81.625979
41.488960999999996,-81.626234
41.491989000000004,-81.624101
41.493136,-81.623683
41.49273,-81.62224300000001
41.490504,-81.62414
41.487586,-81.616867
41.487493,-81.618399
41.487085,-81.618619
41.487091,-81.617743
41.487973,-81.616419
41.485138,-81.61787700000001
41.485138,-81.618023
41.485135,-81.618753
41.485492,-81.618892
41.485495,-81.618308
41.485496999999995,-81.61787
41.486246,-81.618898
41.486255,-81.61714599999999
41.484639,-81.61822099999999
41.484639,-81.617965
41.484711,-81.619088
41.482277,-81.619164
41.483529,-81.621368
41.482351,-81.631157
41.47752,-81.63073299999999
41.477846,-81.63205500000001
41.476234000000005,-81.628506
41.481786,-81.624374
41.481041,-81.624321
41.481390999999995,-81.624326
41.479946000000005,-81.624998
41.480268,-81.622752
41.478678,-81.621822
41.480798,-81.620436
41.481299,-81.619576
41.473171,-81.631194
41.471069,-81.622839
41.471408000000004,-81.623284
41.469719,-81.621778
41.469628,-81.621842
41.468835,-81.622961
41.468831,-81.62339899999999
41.46883,-81.623545
41.46882,-81.624566
41.469116,-81.62355
41.469121,-81.623113
41.469513,-81.623412
41.469303000000004,-81.624974
41.470296000000005,-81.62226
41.470276,-81.623919
41.470596,-81.624036
41.47061,-81.622872
41.468131,-81.62188
41.466798,-81.623212
41.467256,-81.623086
41.467978,-81.625561
41.468435,-81.62325
41.46632,-81.624374
41.466322,-81.624081
41.471090000000004,-81.61868
41.470103,-81.61895600000001
41.470632,-81.620623
41.470669,-81.618666
41.470665999999994,-81.618402
41.46796,-81.618658
41.468834,-81.62008900000001
41.469215000000005,-81.620029
41.46797,-81.617579
41.467508,-81.616924
41.467192,-81.616475
41.467197999999996,-81.615891
41.469977,-81.614882
41.470242,-81.614676
41.470259000000006,-81.614806
41.468886,-81.612214
41.469522999999995,-81.61308299999999
41.468447999999995,-81.61225300000001
41.466957,-81.613908
41.469313,-81.610348
41.468897,-81.61021
41.468651,-81.611226
41.46711,-81.609628
41.467110999999996,-81.609445
41.468184,-81.606073
41.468061,-81.605254
41.467471,-81.605602
41.466041,-81.619237
41.466035,-81.619838
41.466457,-81.62059
41.466778000000005,-81.617648
41.466783,-81.61721
41.466491999999995,-81.617211
41.466483000000004,-81.618043
41.466055,-81.61792700000001
41.466083000000005,-81.6153
41.465734000000005,-81.616321
41.465723,-81.617343
41.465245,-81.615874
41.465327,-81.615165
41.464172,-81.615431
41.46582,-81.614385
41.465709999999994,-81.614385
41.465601,-81.614385
41.464283,-81.614384
41.464064,-81.614384
41.463832000000004,-81.614237
41.466598,-81.611847
41.466506,-81.612277
41.465408000000004,-81.612276
41.465885,-81.613343
41.465446,-81.613343
41.464128,-81.613344
41.464017999999996,-81.613344
41.465441,-81.613947
41.46389,-81.610337
41.464707000000004,-81.609364
41.466019,-81.610068
41.466128999999995,-81.610068
41.465795,-81.610597
41.464901,-81.60744
41.467139,-81.606399
41.466053,-81.605814
41.465833,-81.605814
41.464626,-81.605812
41.466248,-81.608025
41.466386,-81.605088
41.465947,-81.605087
41.46463,-81.605085
41.46452,-81.605085
41.464754,-81.603266
41.466071,-81.603263
41.466401,-81.603264
41.46662,-81.603264
41.466506,-81.603812
41.464969,-81.603809
41.464529999999996,-81.603812
41.464853999999995,-81.60453199999999
41.466060999999996,-81.604534
41.466281,-81.604534
41.487268,-81.61509000000001
41.487171999999994,-81.615116
41.486292999999996,-81.615078
41.486989,-81.61318299999999
41.487683000000004,-81.61379699999999
41.487695,-81.61176
41.487699,-81.61116700000001
41.487697999999995,-81.611313
41.487694,-81.611976
41.487002000000004,-81.61029
41.486992,-81.612599
41.485887,-81.61245799999999
41.485888,-81.611436
41.485888,-81.610998
41.485889,-81.610268
